,license_config,algorithm,warm_label,metric,count,mean,std,min,max
156,roman_p_5,Przeszukiwanie tabu,ciepły start,time_s,144,0.6537794485841206,0.6250217498873436,0.0015883690066402778,2.3198585909995018
157,roman_p_5,Przeszukiwanie tabu,ciepły start,total_cost,144,63.03472222222227,33.682477275978044,22.000000000000018,136.0000000000001
158,roman_p_5,Przeszukiwanie tabu,ciepły start,cost_per_node,144,0.6867980331266088,0.14112022302683186,0.43750000000000033,0.9024390243902447
159,roman_p_5,Solver ILP,zimny start,time_s,128,3.3709323028991776,4.507155097549841,0.06298695899022276,15.485087509994628
160,roman_p_5,Solver ILP,zimny start,total_cost,128,54.55468750000004,28.559871797102495,21.000000000000018,115.00000000000009
161,roman_p_5,Solver ILP,zimny start,cost_per_node,128,0.6500428789067951,0.10096069297516531,0.5185185185185189,0.8604651162790704
162,roman_p_5,Wyżarzanie symulowane,ciepły start,time_s,144,0.46796036804880714,0.2640470258716116,0.14268101000925526,1.120987732996582
163,roman_p_5,Wyżarzanie symulowane,ciepły start,total_cost,144,64.20138888888894,33.71612879194233,22.000000000000018,137.0000000000001
164,roman_p_5,Wyżarzanie symulowane,ciepły start,cost_per_node,144,0.7027404786551177,0.1422260828364472,0.4562500000000003,0.9024390243902447
165,roman_p_5,Zbiór dominujący,zimny start,time_s,144,0.003523753048890891,0.0035230249738039386,0.000505085990880616,0.014484465995337814
166,roman_p_5,Zbiór dominujący,zimny start,total_cost,144,59.27777777777783,29.45814725644573,23.000000000000018,120.0000000000001
167,roman_p_5,Zbiór dominujący,zimny start,cost_per_node,144,0.6540778389636406,0.11327147864700211,0.4285714285714288,0.8837209302325588
168,spotify,Algorytm genetyczny,ciepły start,time_s,144,0.4416811597153456,0.23217650815567747,0.13894627799891168,0.977015044001746
169,spotify,Algorytm genetyczny,ciepły start,total_cost,144,38.678183304434164,23.357999614630142,11.632652725121424,96.42026892902041
170,spotify,Algorytm genetyczny,ciepły start,cost_per_node,144,0.40802217052988454,0.09201553123414799,0.2837232371980835,0.6026266808063775
171,spotify,Algorytm losowy,zimny start,time_s,144,0.0006603265350248774,0.0002522299459940117,0.0003507990040816366,0.0026725409989012405
172,spotify,Algorytm losowy,zimny start,total_cost,144,69.26593299488674,35.77904245945175,23.9638857684476,140.40895733164274
173,spotify,Algorytm losowy,zimny start,cost_per_node,144,0.7448802842892681,0.08307509349641774,0.5808586001406861,0.9160719488944191
174,spotify,Algorytm mrówkowy,ciepły start,time_s,144,2.8609534904722347,2.418789166266861,0.3847465170038049,8.595063104003202
175,spotify,Algorytm mrówkowy,ciepły start,total_cost,144,40.58166643039757,23.643038621158645,11.632652725121424,95.37086743661389
176,spotify,Algorytm mrówkowy,ciepły start,cost_per_node,144,0.4342447114208187,0.10795386171384977,0.2908163181280356,0.5925192471949069
177,spotify,Algorytm zachłanny,zimny start,time_s,144,0.0006606258608472773,0.0001797745342084372,0.0003397649998078123,0.0010560080045252107
178,spotify,Algorytm zachłanny,zimny start,total_cost,144,43.810984330600746,24.520123147909594,13.294460257281628,99.43768097346397
179,spotify,Algorytm zachłanny,zimny start,cost_per_node,144,0.4726347562645411,0.1071406763948711,0.3323615064320407,0.6452455134533784
180,spotify,Przeszukiwanie tabu,ciepły start,time_s,144,1.7541756466457628,0.8454669683676216,0.667885552997177,3.9535685470036697
181,spotify,Przeszukiwanie tabu,ciepły start,total_cost,144,33.92895927750241,19.451081671566712,11.632652725121424,85.4892585523025
182,spotify,Przeszukiwanie tabu,ciepły start,cost_per_node,144,0.3569664724914362,0.059352889221496195,0.2837232371980835,0.5343078659518906
183,spotify,Solver ILP,zimny start,time_s,80,2.1777649179129184,3.0126784657212125,0.07805288799863774,18.37785550600529
184,spotify,Solver ILP,zimny start,total_cost,80,26.13923404031876,16.752360108709045,11.632652725121424,57.987853038506245
185,spotify,Solver ILP,zimny start,cost_per_node,80,0.3537838329718953,0.038301713478075435,0.2837232371980835,0.40104060328051594
186,spotify,Wyżarzanie symulowane,ciepły start,time_s,144,0.38942237748627423,0.2076703540854657,0.13723382400348785,0.7782496049985639
187,spotify,Wyżarzanie symulowane,ciepły start,total_cost,144,42.10425183355008,26.268691604334204,12.682054217527934,101.66727639105294
188,spotify,Wyżarzanie symulowane,ciepły start,cost_per_node,144,0.43655213513585467,0.08951559453777815,0.3093183955494618,0.6275757801916848
189,spotify,Zbiór dominujący,zimny start,time_s,144,0.0024439235557515027,0.001807876289088604,0.0005601469965768047,0.007161745998018887
190,spotify,Zbiór dominujący,zimny start,total_cost,144,44.44524378826112,25.657285554333807,14.037658729811291,103.19829149043719
191,spotify,Zbiór dominujący,zimny start,cost_per_node,144,0.47585696442783504,0.1088529303059881,0.32987299934986697,0.6559142081315528
