,source,algorithm,metric,count,mean,median,std,min,max
81,roman_p_5,Algorytm zachłanny,time_s,24,0.0005006936247203461,0.0004529879988695029,0.00020672647263905822,0.0002391529997112229,0.0009785439979168586
82,roman_p_5,Algorytm zachłanny,total_cost,24,63.62499999999998,50.499999999999986,47.56762920123397,10.999999999999998,171.99999999999997
83,roman_p_5,Algorytm zachłanny,cost_per_node,24,0.7329166666666665,0.7799999999999998,0.1526926200963362,0.40999999999999986,0.9999999999999998
84,roman_p_5,Przeszukiwanie tabu,time_s,24,0.43460284041611885,0.32966140799908317,0.40170968689747283,0.005975057996693067,1.2308405860021594
85,roman_p_5,Przeszukiwanie tabu,total_cost,24,63.41666666666665,50.499999999999986,47.70645445955346,10.999999999999998,171.99999999999997
86,roman_p_5,Przeszukiwanie tabu,cost_per_node,24,0.7256249999999999,0.7499999999999999,0.15178153994990698,0.40999999999999986,0.9999999999999998
87,roman_p_5,Solver ILP,time_s,20,1.6755468569506775,0.3249021410047135,3.173894000373083,0.010704858003009576,12.313944416004231
88,roman_p_5,Solver ILP,total_cost,20,53.09999999999999,36.49999999999999,42.28586923361165,10.999999999999998,142.99999999999997
89,roman_p_5,Solver ILP,cost_per_node,20,0.6957499999999998,0.7124999999999999,0.12483963397305484,0.4999999999999999,0.9999999999999998
90,roman_p_5,Wyżarzanie symulowane,time_s,24,0.3112742769999386,0.2397143079979287,0.25276176772274905,0.05513776300358586,0.9670925109967357
91,roman_p_5,Wyżarzanie symulowane,total_cost,24,63.54166666666665,50.499999999999986,47.65544739761306,10.999999999999998,171.99999999999997
92,roman_p_5,Wyżarzanie symulowane,cost_per_node,24,0.7287499999999998,0.7549999999999999,0.15142977996705123,0.40999999999999986,0.9999999999999998
93,roman_p_5,Zbiór dominujący,time_s,24,0.002130002876583603,0.0011485845025163144,0.002207766623287934,0.0003364830045029521,0.007008273001702037
94,roman_p_5,Zbiór dominujący,total_cost,24,59.958333333333314,47.999999999999986,43.60143512463248,10.999999999999998,147.99999999999997
95,roman_p_5,Zbiór dominujący,cost_per_node,24,0.6979166666666665,0.7399999999999999,0.13780828417916605,0.3949999999999999,0.9999999999999998
